Date,Ticker,Ticker_name,Category,Close,daily_Return,day_pr_low,day_pr_high,day_rr_ratio,model_score,model_score_delta
2026-04-01,ICE,"INTERCONTINENTAL EXCHANGE, INC.",Financials,157.28,0.0022,149.49,159.65,-3.286919831223619,34.0,8.0
2026-04-01,IVZ,INVESCO LTD.,Financials,24.29,0.0429,22.75,24.8,-3.019607843137244,58.0,26.0
2026-04-01,JKHY,"JACK HENRY & ASSOCIATES, INC.",Financials,158.04,0.0103,147.99,159.76,-5.843023255813947,-8.0,-25.0
2026-04-01,JPM,JPMORGAN CHASE & CO.,Financials,294.16,0.0366,280.28,297.29,-4.434504792332292,6.0,-6.0
2026-04-01,KEY,KEYCORP,Financials,20.05,0.0335,19.09,20.43,-2.526315789473693,48.0,16.0
2026-04-01,KKR,KKR & CO. INC.,Financials,92.5,0.0237,85.09,94.62,-3.4952830188679154,-17.0,0.0
2026-04-01,L,LOEWS ,Financials,106.74,0.0086,101.92,108.89,-2.24186046511627,73.0,39.0
2026-04-01,MA,MASTERCARD INC..,Financials,499.66,0.0115,472.29,509.38,-2.815843621399186,4.0,-36.0
2026-04-01,MCO,MOODY'S ,Financials,436.25,0.0097,408.21,443.4,-3.921678321678337,36.0,27.0
2026-04-01,MET,"METLIFE, INC.",Financials,70.72,0.0359,66.82,71.43,-5.49295774647882,12.0,-5.0
2026-04-01,MRSH,"MARSH & MCLENNAN COMPANIES, INC.",Financials,173.45,-0.0073,164.48,180.51,-1.2705382436260617,47.0,43.0
2026-04-01,MS,MORGAN STANLEY,Financials,164.57,0.0391,154.94,169.12,-2.1164835164835103,40.0,27.0
2026-04-01,MSCI,MSCI INC.,Financials,539.01,0.0134,506.59,547.12,-3.9975339087546193,14.0,5.0
2026-04-01,MTB,M&T BANK ,Financials,206.72,0.0278,195.67,212.28,-1.9874100719424472,74.0,26.0
2026-04-01,NDAQ,"NASDAQ, INC.",Financials,84.89,0.0164,79.75,85.84,-5.4105263157894585,4.0,-32.0
2026-04-01,NTRS,NORTHERN TRUST ,Financials,139.57,0.0245,132.65,142.09,-2.74603174603173,63.0,8.0
2026-04-01,PFG,"PRINCIPAL FINANCIAL GROUP, INC.",Financials,90.11,0.0213,84.64,92.87,-1.9818840579710104,57.0,6.0
2026-04-01,PGR,THE PROGRESSIVE ,Financials,198.24,-0.0156,190.79,208.57,1.3865771812080483,-21.0,-12.0
2026-04-01,PNC,"THE PNC FINANCIAL SERVICES GROUP, INC.",Financials,208.09,0.0319,198.71,210.36,-4.132158590308349,48.0,18.0
2026-04-01,PRU,"PRUDENTIAL FINANCIAL, INC.",Financials,97.69,0.034,92.0,99.04,-4.214814814814787,-5.0,-30.0
2026-04-01,PYPL,"PAYPAL HOLDINGS, INC.",Financials,45.23,0.0125,42.68,46.24,-2.5247524752475092,-5.0,0.0
2026-04-01,RF,REGIONS FINANCIAL ,Financials,26.12,0.0349,24.34,26.46,-5.235294117647064,74.0,44.0
2026-04-01,RJF,"RAYMOND JAMES FINANCIAL, INC.",Financials,144.79,0.0277,136.23,147.5,-3.1586715867158586,40.0,16.0
2026-04-01,SCHW,THE CHARLES SCHWAB ,Financials,93.98,0.0099,90.5,96.48,-1.3920000000000017,14.0,-26.0
2026-04-01,SPGI,S&P GLOBAL INC.,Financials,425.34,0.0186,392.71,425.83,-66.59183673469263,4.0,0.0
2026-04-01,STT,STATE STREET ,Financials,126.56,0.0254,120.94,129.88,-1.6927710843373542,26.0,-1.0
2026-04-01,SYF,SYNCHRONY FINANCIAL,Financials,68.02,0.0305,64.46,69.33,-2.717557251908394,-1.0,-45.0
2026-04-01,TFC,TRUIST FINANCIAL ,Financials,45.97,0.0298,43.17,46.53,-4.999999999999974,74.0,44.0
2026-04-01,TROW,"T. ROWE PRICE GROUP, INC.",Financials,90.14,0.0125,86.32,93.32,-1.2012578616352252,40.0,28.0
2026-04-01,TRV,"THE TRAVELERS COMPANIES, INC.",Financials,291.68,-0.0005,277.37,298.13,-2.218604651162795,58.0,0.0
2026-04-01,USB,U.S. BANCORP,Financials,52.01,0.0222,49.73,52.54,-4.301886792452823,56.0,45.0
2026-04-01,V,VISA INC.,Financials,302.24,0.009,289.38,306.79,-2.826373626373622,-20.0,-32.0
2026-04-01,WFC,WELLS FARGO & COMPANY,Financials,79.61,0.0366,74.91,82.08,-1.902834008097168,29.0,31.0
2026-04-01,WRB,W. R. BERKLEY ,Financials,66.28,0.0005,63.11,67.2,-3.445652173913039,-20.0,-14.0
2026-04-01,WTW,WILLIS TOWERS WATSON,Financials,290.7,0.0034,277.6,295.35,-2.817204301075241,36.0,-4.0
2026-04-01,XYZ,"BLOCK, INC.",Financials,60.18,0.0552,54.16,60.73,-10.945454545454607,-10.0,-46.0
2026-04-01,ECH,ISHARES:MSCI CHILE,Foreign,39.76,0.0387,37.0,39.98,-12.545454545454602,0.0,0.0
2026-04-01,EDEN,ISHARES:MSCI DENMARK,Foreign,104.69,0.0358,97.52,105.07,-18.86842105263181,4.0,-46.0
2026-04-01,EFNL,ISHARES:MSCI FINLAND,Foreign,48.98,0.0262,46.68,49.14,-14.37499999999965,40.0,19.0
2026-04-01,EIDO,ISHARES:MSCI INDONESIA,Foreign,15.79,0.0213,14.87,16.06,-3.4074074074074123,64.0,28.0
2026-04-01,EIRL,ISHARES:MSCI IRELAND,Foreign,68.86,0.0383,65.07,68.78,,47.0,31.0
2026-04-01,EIS,ISHARES:MSCI ISRAEL,Foreign,116.04,0.0527,107.35,119.01,-2.925925925925931,16.0,40.0
2026-04-01,ENZL,ISHARES:MSCI NEW ZLND,Foreign,42.65,0.0203,40.97,43.09,-3.8181818181817757,36.0,25.0
2026-04-01,EPHE,ISHARES:MSCI PHILIPPINES,Foreign,24.83,0.0311,23.7,24.91,-14.12499999999966,55.0,31.0
2026-04-01,EPOL,ISHARES:MSCI POLAND,Foreign,36.41,0.0511,33.84,36.47,-42.833333333331595,0.0,0.0
2026-04-01,EPU,ISHARES:MSCI PERU,Foreign,80.71,0.0599,72.8,80.22,,23.0,2.0
2026-04-01,EWA,ISHARES:MSCI AUSTRALIA,Foreign,27.76,0.0228,26.41,27.76,,33.0,25.0
2026-04-01,EWC,ISHARES:MSCI CANADA,Foreign,54.79,0.0256,52.09,55.12,-8.181818181818212,37.0,2.0
2026-04-01,EWD,ISHARES:MSCI SWEDEN,Foreign,48.72,0.0359,45.27,48.41,,0.0,0.0
2026-04-01,EWG,ISHARES:MSCI GERMANY,Foreign,39.67,0.0339,37.08,39.52,,0.0,0.0
2026-04-01,EWH,ISHARES:MSCI HONG KONG,Foreign,23.09,0.0317,21.65,23.07,,59.0,-3.0
2026-04-01,EWI,ISHARES:MSCI ITALY,Foreign,53.42,0.0411,50.18,53.05,,48.0,48.0
2026-04-01,EWJ,ISHARES:MSCI JAPAN,Foreign,84.44,0.0358,79.46,84.3,,41.0,7.0
2026-04-01,EWK,ISHARES:MSCI BELGIUM,Foreign,24.31,0.0336,22.7,24.41,-16.099999999999767,0.0,0.0
2026-04-01,EWL,ISHARES:MSCI SWITZERLAND,Foreign,58.81,0.0224,55.48,58.93,-27.750000000000636,64.0,64.0
2026-04-01,EWM,ISHARES:MSCI MALAYSIA,Foreign,28.41,0.0168,27.21,29.26,-1.4117647058823497,7.0,-6.0
2026-04-01,EWN,ISHARES:MSCI NETHERLANDS,Foreign,57.51,0.0394,53.96,57.84,-10.757575757575573,-10.0,28.0
2026-04-01,EWO,ISHARES:MSCI AUSTRIA,Foreign,35.45,0.0329,33.43,35.66,-9.61904761904792,46.0,46.0
2026-04-01,EWP,ISHARES:MSCI SPAIN,Foreign,54.31,0.04,51.14,54.12,,37.0,31.0
2026-04-01,EWQ,ISHARES:MSCI FRANCE,Foreign,43.38,0.0336,40.97,43.37,,64.0,30.0
2026-04-01,EWS,ISHARES:MSCI SINGAPORE,Foreign,28.22,0.0206,27.12,28.49,-4.074074074074073,14.0,-40.0
2026-04-01,EWT,ISHARES:MSCI TAIWAN,Foreign,70.92,0.0284,67.18,72.02,-3.400000000000013,11.0,-25.0
2026-04-01,EWU,ISHARES:MSCI UK,Foreign,45.56,0.0252,43.01,45.6,-63.750000000001464,47.0,12.0
2026-04-01,EWW,ISHARES:MSCI MEXICO,Foreign,75.23,0.0339,70.42,76.17,-5.11702127659576,71.0,32.0
2026-04-01,EWY,ISHARES:MSCI S KOREA,Foreign,123.01,0.0565,110.7,125.62,-4.716475095785443,-8.0,24.0
2026-04-01,EWZ,ISHARES:MSCI BRAZIL,Foreign,38.39,0.0441,35.7,38.56,-15.823529411764534,3.0,-50.0
2026-04-01,GREK,GLBL X MSCI GREECE,Foreign,63.87,0.0515,59.39,64.09,-20.3636363636358,0.0,0.0
2026-04-01,INDA,ISHARES:MSCI INDIA,Foreign,46.84,0.0313,44.31,46.64,,48.0,37.0
2026-04-01,MCHI,ISHARES:MSCI CHINA,Foreign,56.18,0.0224,53.17,56.4,-13.681818181818244,15.0,-23.0
2026-04-01,NORW,GLBL X MSCI NORWAY ETF,Foreign,38.21,0.0244,35.46,38.86,-4.23076923076924,-1.0,-27.0
2026-04-01,QAT,ISHARES:MSCI QATAR,Foreign,18.6,0.022,17.82,18.66,-13.000000000000297,36.0,-9.0
2026-04-01,THD,ISHARES:MSCI THAI,Foreign,69.38,0.0363,65.09,69.26,,60.0,15.0
2026-04-01,TUR,ISHARES:MSCI TURKEY,Foreign,38.65,0.0348,36.68,38.77,-16.416666666666035,7.0,-47.0
2026-04-01,VNM,VANECK:VIETNAM,Foreign,17.31,0.0273,16.16,17.44,-8.846153846153662,64.0,44.0
2026-04-01,BTC=F,BITCOIN FUTURES,Futures,68530.0,0.0265,64428.08,70541.79,-2.0389404460704204,-29.0,21.0
2026-04-01,ES=F,E-MINI S&P 500 FUTURES,Futures,6573.0,0.0313,6273.25,6600.72,-10.813492063491964,9.0,-15.0
2026-04-01,NQ=F,NASDAQ 100 FUTURES,Futures,23964.5,0.0395,22685.16,24103.6,-9.197268152408437,3.0,-21.0
2026-04-01,A,"AGILENT TECHNOLOGIES, INC.",Health Care,113.98,0.0176,108.23,116.73,-2.090909090909091,40.0,0.0
2026-04-01,ABBV,ABBVIE INC.,Health Care,217.49,0.0205,198.15,222.07,-4.222707423580801,47.0,30.0
2026-04-01,ABT,ABBOTT LABORATORIES,Health Care,102.67,0.0078,98.31,106.91,-1.028301886792454,-11.0,-23.0
2026-04-01,ALGN,"ALIGN TECHNOLOGY, INC.",Health Care,171.43,0.0311,160.73,182.48,1.0327102803738286,47.0,4.0
2026-04-01,AMGN,AMGEN INC.,Health Care,351.85,0.0082,333.03,362.6,-1.7506976744186094,-18.0,0.0
2026-04-01,BAX,BAXTER INTERNATIONAL INC.,Health Care,16.8,0.0633,15.31,17.19,-3.8205128205128154,29.0,15.0
2026-04-01,BDX,"BECTON, DICKINSON AND COMPANY",Health Care,157.23,0.0164,150.16,159.16,-3.6632124352331443,27.0,0.0
2026-04-01,BIIB,BIOGEN INC.,Health Care,183.33,-0.0226,173.16,196.04,1.249754178957715,16.0,17.0
2026-04-01,BMY,BRISTOL-MYERS SQUIBB COMPANY,Health Care,60.65,0.0154,56.59,62.26,-2.5217391304347805,47.0,-22.0
2026-04-01,BSX,BOSTON SCIENTIFIC ,Health Care,62.75,-0.0029,60.56,69.78,3.2100456621004603,-31.0,-26.0
2026-04-01,CAH,"CARDINAL HEALTH, INC.",Health Care,211.31,0.0242,201.24,212.77,-6.89726027397256,35.0,2.0
2026-04-01,CI,THE CIGNA GROUP,Health Care,266.75,0.0336,254.42,274.69,-1.5528967254408081,-10.0,-22.0
2026-04-01,CNC,CENTENE ,Health Care,32.74,0.0296,28.95,34.58,-2.0597826086956577,-2.0,-38.0
2026-04-01,COO,"THE COOPER COMPANIES, INC.",Health Care,71.5,0.0316,67.29,72.3,-5.262500000000011,20.0,-14.0
2026-04-01,COR,"CENCORA, INC.",Health Care,314.14,0.0136,295.09,318.4,-4.471830985915505,0.0,0.0
2026-04-01,CRL,CHARLES RIVER LABORATORIES,Health Care,172.5,0.08,149.36,173.99,-15.530201342281774,11.0,-64.0
2026-04-01,CVS,CVS HEALTH ,Health Care,71.82,0.024,67.4,72.6,-5.666666666666642,24.0,11.0
2026-04-01,DGX,QUEST DIAGNOSTICS INC.,Health Care,195.98,-0.006,189.82,201.69,-1.0788091068301204,55.0,0.0
2026-04-01,DHR,DANAHER ,Health Care,189.6,0.0311,176.97,190.56,-13.156249999999886,48.0,-13.0
2026-04-01,DVA,DAVITA INC.,Health Care,153.69,0.0087,150.13,160.61,1.9438202247191043,-3.0,-9.0
2026-04-01,DXCM,"DEXCOM, INC.",Health Care,62.8,0.0145,60.06,66.49,1.346715328467155,24.0,0.0
2026-04-01,ELV,"ELEVANCE HEALTH, INC.",Health Care,292.75,0.028,279.71,301.27,-1.5305164319248883,16.0,-2.0
2026-04-01,EW,EDWARDS LIFESCIENCES ,Health Care,80.08,0.0073,76.95,82.38,-1.360869565217391,14.0,26.0
2026-04-01,GEHC,GE HEALTHCARE TECHNOLOGIES INC.,Health Care,71.18,0.035,67.01,73.08,-2.1947368421052738,37.0,12.0
2026-04-01,GILD,"GILEAD SCIENCES, INC.",Health Care,139.37,0.0222,130.98,140.02,-12.907692307692217,-15.0,2.0
2026-04-01,HCA,"HCA HEALTHCARE, INC.",Health Care,473.24,0.0116,443.28,484.29,-2.7113122171945707,-20.0,0.0
2026-04-01,HOLX,"HOLOGIC, INC.",Health Care,75.59,0.0005,74.56,76.61,-1.0098039215686325,-52.0,-59.0
2026-04-01,HSIC,"HENRY SCHEIN, INC.",Health Care,73.7,0.0138,69.72,76.04,-1.7008547008547001,23.0,0.0
2026-04-01,HUM,HUMANA INC.,Health Care,173.39,0.0445,160.93,177.62,-2.945626477541354,45.0,22.0
2026-04-01,IDXX,"IDEXX LABORATORIES, INC.",Health Care,561.89,0.0086,538.87,580.12,-1.2627537026878748,27.0,0.0
2026-04-01,INCY,INCYTE ,Health Care,94.12,0.042,86.28,96.28,-3.629629629629637,93.0,31.0
2026-04-01,IQV,IQVIA HOLDINGS INC,Health Care,170.54,0.0264,158.35,174.03,-3.492836676217755,-5.0,-22.0
2026-04-01,ISRG,"INTUITIVE SURGICAL, INC.",Health Care,460.99,0.0181,435.22,473.35,-2.0849514563106757,-16.0,-28.0
2026-04-01,JNJ,JOHNSON & JOHNSON,Health Care,244.44,0.008,236.17,248.33,-2.125964010282771,77.0,26.0
2026-04-01,LH,LABORATORY  OF AMERICA HOLDINGS,Health Care,266.81,0.0121,258.17,273.32,-1.3271889400921657,47.0,-8.0
2026-04-01,LLY,ELI LILLY AND COMPANY,Health Care,919.77,0.0374,845.26,923.14,-22.109792284866437,47.0,82.0
2026-04-01,MCK,MCKESSON ,Health Care,865.36,0.006,824.8,881.13,-2.5719720989220107,-18.0,-53.0
2026-04-01,MDT,MEDTRONIC PUBLIC LIMITED COMPANY,Health Care,86.65,0.0106,83.6,88.96,-1.3203463203463321,0.0,0.0
2026-04-01,MOH,"MOLINA HEALTHCARE, INC.",Health Care,133.3,0.0139,125.78,143.45,1.3497340425531865,-15.0,-51.0
2026-04-01,MRK,"MERCK & CO., INC.",Health Care,120.29,0.0185,115.85,125.19,1.1036036036035988,-23.0,-40.0
2026-04-01,MRNA,"MODERNA, INC.",Health Care,50.8,0.0533,46.46,53.87,-1.4136807817589563,24.0,-9.0
2026-04-01,MTD,METTLER-TOLEDO INTERNATIONAL INC.,Health Care,1261.2,0.0106,1207.13,1317.4,1.0393933789532108,65.0,-2.0
2026-04-01,PFE,PFIZER INC.,Health Care,28.08,0.0112,26.8,28.76,-1.882352941176458,16.0,-9.0
2026-04-01,PODD,INSULET ,Health Care,209.84,0.0088,194.81,219.75,-1.5166498486377402,0.0,-2.0
2026-04-01,REGN,"REGENERON PHARMACEUTICALS, INC.",Health Care,772.64,0.0312,722.67,781.79,-5.4612021857923665,20.0,-37.0
2026-04-01,RMD,RESMED INC.,Health Care,224.48,0.0202,210.05,226.31,-7.885245901639278,0.0,20.0
2026-04-01,RVTY,"REVVITY, INC.",Health Care,87.61,0.0334,81.62,90.03,-2.4752066115702442,56.0,32.0
2026-04-01,SOLV,SOLVENTUM ,Health Care,65.3,0.0292,60.87,65.57,-16.40740740740765,40.0,31.0
2026-04-01,STE,STERIS PUBLIC LIMITED COMPANY,Health Care,221.13,0.008,210.33,229.67,-1.2646370023419196,56.0,29.0
2026-04-01,SYK,STRYKER ,Health Care,328.59,0.0076,306.51,337.97,-2.353944562899772,0.0,0.0
2026-04-01,TECH,BIO-TECHNE ,Health Care,52.26,0.0042,49.0,54.64,-1.3697478991596617,32.0,-24.0
2026-04-01,TMO,THERMO FISHER SCIENTIFIC INC.,Health Care,491.53,0.0239,458.58,507.61,-2.049129353233825,13.0,-35.0
2026-04-01,UHS,"UNIVERSAL HEALTH SERVICES, INC.",Health Care,178.97,-0.0172,175.92,189.94,3.596721311475396,-11.0,-22.0
2026-04-01,UNH,UNITEDHEALTH GROUP INC.,Health Care,270.59,0.0336,247.69,275.9,-4.312617702448205,-6.0,28.0
2026-04-01,VRTX,VERTEX PHARMACEUTICALS INC.,Health Care,446.54,0.0076,419.87,459.43,-2.0690457719162176,-2.0,-39.0
2026-04-01,VTRS,VIATRIS INC.,Health Care,13.51,0.0424,12.59,13.54,-30.666666666667318,54.0,24.0
2026-04-01,WAT,WATERS ,Health Care,297.8,0.0151,282.31,309.72,-1.299496644295301,29.0,0.0
2026-04-01,WST,"WEST PHARMACEUTICAL SERVICES, INC.",Health Care,250.64,0.0224,240.83,257.7,-1.3895184135977297,23.0,-11.0
2026-04-01,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",Health Care,90.42,0.0203,84.87,91.33,-6.098901098901119,47.0,38.0
2026-04-01,ZTS,ZOETIS INC.,Health Care,118.21,0.0162,110.95,119.69,-4.905405405405386,-7.0,-42.0
2026-04-01,DJI,DOW JONES INDUSTRIAL AVG INDEX,Indices,46341.51,0.0249,44499.1,46435.77,-19.54604286017511,3.0,-13.0
2026-04-01,DXY,US DOLLAR INDEX,Indices,99.84,-0.0074,99.13,101.35,2.126760563380245,-44.0,7.0
2026-04-01,NDX,NASDAQ 100 INDEX,Indices,23740.19,0.0343,22446.4,23864.82,-10.38104790178919,11.0,-13.0
2026-04-01,RUT,RUSSELL 2000 INDEX,Indices,2496.37,0.0341,2385.85,2518.24,-5.053497942386856,31.0,15.0
2026-04-01,SPX,S&P 500 INDEX,Indices,6528.52,0.0291,6225.79,6538.37,-30.734010152286015,3.0,-21.0
2026-04-01,ADP,"AUTOMATIC DATA PROCESSING, INC.",Industrials,203.18,-0.0111,191.48,212.34,-1.2772925764192162,6.0,9.0
2026-04-01,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,145.29,0.0168,140.14,149.46,-1.2350119904076704,24.0,0.0
2026-04-01,AME,"AMETEK, INC.",Industrials,214.36,0.0287,202.81,217.06,-4.2777777777778,44.0,11.0
2026-04-01,AOS,A. O. SMITH ,Industrials,65.94,0.0355,61.88,67.14,-3.3833333333333213,0.0,0.0
2026-04-01,AXON,"AXON ENTERPRISE, INC.",Industrials,424.69,0.0232,388.1,448.75,-1.5207813798836232,-62.0,-29.0
2026-04-01,BA,THE BOEING COMPANY,Industrials,199.03,0.0519,178.67,198.16,,64.0,53.0
2026-04-01,BLDR,"BUILDERS FIRSTSOURCE, INC.",Industrials,82.33,0.0441,75.73,84.69,-2.7966101694915237,35.0,70.0
2026-04-01,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",Industrials,162.48,-0.0059,148.61,165.58,-4.474193548387056,6.0,22.0
2026-04-01,CARR,CARRIER GLOBAL ,Industrials,56.31,0.0359,51.91,58.49,-2.018348623853214,38.0,4.0
2026-04-01,CAT,CATERPILLAR INC.,Industrials,708.46,0.0615,655.1,728.68,-2.638971315529191,15.0,-13.0
2026-04-01,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",Industrials,166.07,0.0256,157.09,169.23,-2.8417721518987342,23.0,3.0
2026-04-01,CMI,CUMMINS INC.,Industrials,538.02,0.0514,502.0,548.15,-3.5557749259624876,41.0,17.0
2026-04-01,CPRT,"COPART, INC.",Industrials,33.2,0.0181,30.98,33.68,-4.6250000000000355,-47.0,-59.0
2026-04-01,CSX,CSX ,Industrials,41.05,0.0322,38.51,41.41,-7.055555555555564,59.0,-22.0
2026-04-01,CTAS,CINTAS ,Industrials,169.14,0.0028,156.52,171.55,-5.236514522821513,0.0,-41.0
2026-04-01,DAL,"DELTA AIR LINES, INC.",Industrials,66.48,0.0521,62.84,71.1,1.2692307692307663,-5.0,-50.0
2026-04-01,DE,DEERE & COMPANY,Industrials,563.3,0.014,541.89,588.34,1.1695469406819297,30.0,-25.0
2026-04-01,DOV,DOVER ,Industrials,208.45,0.0278,199.82,217.14,1.0069524913093861,62.0,26.0
2026-04-01,EFX,EQUIFAX INC.,Industrials,180.07,0.0151,161.62,180.74,-27.53731343283515,4.0,-5.0
2026-04-01,EME,"EMCOR GROUP, INC.",Industrials,738.31,0.0531,689.16,773.34,-1.4030830716528648,2.0,-7.0
2026-04-01,EMR,EMERSON ELECTRIC CO.,Industrials,131.02,0.0626,119.32,130.15,,69.0,36.0
2026-04-01,ETN,EATON  PUBLIC LIMITED COMPANY,Industrials,357.67,0.0412,337.73,375.74,-1.1034864416159382,-18.0,-43.0
2026-04-01,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON,Industrials,143.23,0.0124,138.27,147.01,-1.3121693121693063,44.0,0.0
2026-04-01,FAST,FASTENAL COMPANY,Industrials,46.4,0.0284,43.37,47.07,-4.522388059701483,29.0,-46.0
2026-04-01,FDX,FEDEX ,Industrials,356.18,0.0422,333.85,365.53,-2.388235294117654,28.0,5.0
2026-04-01,FIX,"COMFORT SYSTEMS USA, INC.",Industrials,1378.99,0.0831,1243.5,1460.37,-1.6649053821577808,16.0,26.0
2026-04-01,FTV,FORTIVE ,Industrials,55.28,0.031,52.63,56.03,-3.5333333333333314,14.0,10.0
2026-04-01,GD,GENERAL DYNAMICS ,Industrials,343.22,0.0071,331.73,360.37,1.4926022628372466,27.0,0.0
2026-04-01,GE,GENERAL ELECTRIC COMPANY,Industrials,283.77,0.0385,262.3,287.91,-5.18599033816419,-13.0,0.0
2026-04-01,GEV,GE VERNOVA INC.,Industrials,872.9,0.068,801.2,928.48,-1.2900323857502678,8.0,21.0
2026-04-01,GNRC,GENERAC HOLDINGS INC.,Industrials,195.33,0.053,181.03,206.33,-1.300000000000001,28.0,5.0
2026-04-01,GWW,"W.W. GRAINGER, INC.",Industrials,1090.81,0.0318,1026.12,1097.05,-10.366987179487174,25.0,-6.0
2026-04-01,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",Industrials,379.9,0.0293,351.95,397.28,-1.608170310701956,-15.0,0.0
2026-04-01,HON,HONEYWELL INTERNATIONAL INC.,Industrials,226.03,0.0114,215.29,229.21,-3.377358490566033,81.0,26.0
2026-04-01,HUBB,HUBBELL INC.,Industrials,490.74,0.0395,452.17,518.75,-1.3770082113530884,-13.0,-49.0
2026-04-01,HWM,HOWMET AEROSPACE INC.,Industrials,230.46,0.0335,214.38,236.04,-2.881720430107537,-10.0,10.0
2026-04-01,IEX,IDEX ,Industrials,189.55,0.033,179.83,193.94,-2.2141230068337197,13.0,2.0
2026-04-01,IR,INGERSOLL RAND INC.,Industrials,80.12,0.0413,74.81,82.94,-1.8829787234042608,13.0,-11.0
2026-04-01,ITW,ILLINOIS TOOL WORKS INC.,Industrials,260.29,0.016,248.66,266.7,-1.814352574102977,31.0,2.0
2026-04-01,J,JACOBS SOLUTIONS INC.,Industrials,127.28,0.0199,122.65,130.26,-1.5536912751677892,19.0,-8.0
2026-04-01,JBHT,"J. B. HUNT TRANSPORT SERVICES, INC.",Industrials,211.9,0.0348,196.96,214.57,-5.595505617977554,62.0,26.0
2026-04-01,JCI,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,130.95,0.0345,124.68,136.24,-1.1852551984877047,-8.0,-37.0
2026-04-01,LDOS,"LEIDOS HOLDINGS, INC.",Industrials,155.52,0.0086,147.6,159.98,-1.7757847533632405,24.0,22.0
2026-04-01,LHX,"L3HARRIS TECHNOLOGIES, INC.",Industrials,345.15,0.0154,330.49,354.95,-1.4959183673469338,-15.0,0.0
2026-04-01,LII,LENNOX INTERNATIONAL INC.,Industrials,464.13,0.0454,414.37,469.29,-9.64341085271313,1.0,-40.0
2026-04-01,LMT,LOCKHEED MARTIN ,Industrials,604.39,0.0097,582.84,635.0,1.4204176334106764,23.0,19.0
2026-04-01,LUV,SOUTHWEST AIRLINES CO.,Industrials,37.57,0.0353,34.9,39.48,-1.397905759162307,0.0,0.0
2026-04-01,MAS,MASCO ,Industrials,60.37,0.0302,56.83,62.22,-1.9135135135135115,53.0,29.0
2026-04-01,MMM,3M COMPANY,Industrials,145.23,0.019,136.84,148.18,-2.8440677966101484,61.0,27.0
2026-04-01,NDSN,NORDSON ,Industrials,266.06,0.0386,251.95,269.62,-3.963483146067417,36.0,0.0
2026-04-01,NOC,NORTHROP GRUMMAN ,Industrials,682.24,0.0159,648.7,695.07,-2.61418550272797,11.0,26.0
2026-04-01,NSC,NORFOLK SOUTHERN ,Industrials,287.0,0.0165,273.29,288.87,-7.331550802139009,73.0,0.0
2026-04-01,ODFL,"OLD DOMINION FREIGHT LINE, INC.",Industrials,195.4,0.0298,180.51,199.12,-4.002688172043016,27.0,-45.0
2026-04-01,OTIS,OTIS WORLDWIDE ,Industrials,77.08,0.0098,72.4,77.81,-6.410958904109544,0.0,0.0
2026-04-01,PAYC,"PAYCOM SOFTWARE, INC.",Industrials,121.54,0.0047,111.67,125.64,-2.407317073170736,45.0,19.0
2026-04-01,PAYX,"PAYCHEX, INC.",Industrials,92.12,-0.0107,88.85,96.24,1.2599388379204823,12.0,26.0
2026-04-01,PCAR,PACCAR INC,Industrials,115.5,0.0269,109.2,117.98,-2.540322580645156,85.0,23.0
2026-04-01,PH,PARKER-HANNIFIN ,Industrials,895.24,0.0392,847.26,921.21,-1.8475163650365793,-10.0,-51.0
2026-04-01,PNR,PENTAIR PUBLIC LIMITED COMPANY,Industrials,87.11,0.0371,82.18,88.07,-5.135416666666693,20.0,11.0
2026-04-01,PWR,"QUANTA SERVICES, INC.",Industrials,549.02,0.0286,515.49,572.88,-1.4052808046940466,14.0,30.0
2026-04-01,ROK,"ROCKWELL AUTOMATION, INC.",Industrials,358.88,0.0298,339.22,364.15,-3.730550284629988,27.0,8.0
2026-04-01,ROL,"ROLLINS, INC.",Industrials,53.41,0.007,51.05,53.93,-4.53846153846151,24.0,0.0
2026-04-01,RSG,"REPUBLIC SERVICES, INC.",Industrials,219.02,-0.012,210.54,225.6,-1.2887537993921032,12.0,-28.0
2026-04-01,RTX,RTX ,Industrials,192.9,0.0307,182.37,194.07,-9.000000000000098,0.0,20.0
2026-04-01,SNA,SNAP-ON INC.,Industrials,363.22,0.0186,344.93,373.84,-1.7222222222222325,36.0,0.0
2026-04-01,SWK,"STANLEY BLACK & DECKER, INC.",Industrials,71.06,0.054,65.8,72.69,-3.226993865030687,53.0,39.0
2026-04-01,TDG,TRANSDIGM GROUP INC.,Industrials,1158.96,0.023,1093.19,1163.68,-13.934322033898221,-22.0,-39.0
2026-04-01,TT,TRANE TECHNOLOGIES PLC,Industrials,416.74,0.0317,391.53,428.64,-2.1184873949579903,-25.0,-66.0
2026-04-01,TXT,TEXTRON INC.,Industrials,87.56,0.0187,83.6,90.34,-1.4244604316546785,27.0,0.0
2026-04-01,UAL,"UNITED AIRLINES HOLDINGS, INC.",Industrials,92.07,0.0805,83.96,95.68,-2.246537396121875,32.0,21.0
