Date,Ticker,Ticker_name,Category,Close,monthly_Return,month_pr_low,month_pr_high,month_rr_ratio,model_score,model_score_delta
2026-04-07,IBKR,"INTERACTIVE BROKERS GROUP, INC.",Financials,68.62,0.0231,55.65,90.3,1.6715497301464906,3.0,1.0
2026-04-07,ICE,"INTERCONTINENTAL EXCHANGE, INC.",Financials,166.39,0.0579,132.46,193.24,-1.263687150837987,-27.0,-53.0
2026-04-07,IVZ,INVESCO LTD.,Financials,22.88,-0.058,19.38,30.44,2.1600000000000006,41.0,-17.0
2026-04-07,JKHY,"JACK HENRY & ASSOCIATES, INC.",Financials,158.1,0.0004,134.21,186.25,1.178317287568021,4.0,12.0
2026-04-07,JPM,JPMORGAN CHASE & CO.,Financials,295.45,0.0044,253.35,351.55,1.3325415676959627,-21.0,-46.0
2026-04-07,KEY,KEYCORP,Financials,20.66,0.0304,16.92,24.29,-1.03030303030303,-27.0,-75.0
2026-04-07,KKR,KKR & CO. INC.,Financials,91.05,-0.0157,69.03,114.57,1.0681198910081744,-21.0,-4.0
2026-04-07,L,LOEWS ,Financials,107.77,0.0097,94.55,127.98,1.5287443267776104,40.0,-33.0
2026-04-07,MA,MASTERCARD INC..,Financials,501.5,0.0037,424.69,583.7,1.0701731545371702,-21.0,-25.0
2026-04-07,MCO,MOODY'S ,Financials,444.1,0.018,366.32,527.37,1.0705836976086391,-12.0,-48.0
2026-04-07,MET,"METLIFE, INC.",Financials,71.04,0.0045,57.8,84.36,1.0060422960725064,-21.0,-33.0
2026-04-07,MRSH,"MARSH & MCLENNAN COMPANIES, INC.",Financials,174.82,0.0079,146.66,206.65,1.130326704545455,3.0,-44.0
2026-04-07,MS,MORGAN STANLEY,Financials,166.55,0.012,137.86,203.14,1.275357267340536,-5.0,-45.0
2026-04-07,MSCI,MSCI INC.,Financials,546.71,0.0143,475.66,622.4,1.0653061224489786,3.0,-11.0
2026-04-07,MTB,M&T BANK ,Financials,212.02,0.0256,177.17,255.82,1.256814921090386,-5.0,-79.0
2026-04-07,NDAQ,"NASDAQ, INC.",Financials,87.9,0.0355,73.21,102.0,-1.041843971631207,-27.0,-31.0
2026-04-07,NTRS,NORTHERN TRUST ,Financials,143.32,0.0269,120.9,172.4,1.297056199821589,-5.0,-84.0
2026-04-07,PFG,"PRINCIPAL FINANCIAL GROUP, INC.",Financials,91.11,0.0111,75.94,108.05,1.116677653263019,-5.0,-62.0
2026-04-07,PGR,THE PROGRESSIVE ,Financials,196.38,-0.0094,165.32,236.73,1.2990985189954922,-12.0,9.0
2026-04-07,PNC,"THE PNC FINANCIAL SERVICES GROUP, INC.",Financials,213.14,0.0243,180.1,248.59,1.0729418886198554,-5.0,-53.0
2026-04-07,PRU,"PRUDENTIAL FINANCIAL, INC.",Financials,97.82,0.0013,79.7,113.96,-1.12267657992565,-27.0,-39.0
2026-04-07,PYPL,"PAYPAL HOLDINGS, INC.",Financials,45.48,0.0055,35.12,54.5,-1.1485587583148553,-10.0,-5.0
2026-04-07,RF,REGIONS FINANCIAL ,Financials,26.74,0.0237,22.11,31.96,1.1274298056155516,-5.0,-79.0
2026-04-07,RJF,"RAYMOND JAMES FINANCIAL, INC.",Financials,141.74,-0.0211,121.5,176.86,1.7351778656126478,-21.0,-61.0
2026-04-07,SCHW,THE CHARLES SCHWAB ,Financials,92.99,-0.0105,79.37,110.36,1.275330396475772,4.0,-10.0
2026-04-07,SPGI,S&P GLOBAL INC.,Financials,434.11,0.0206,344.01,516.24,-1.097041276025813,-18.0,-22.0
2026-04-07,STT,STATE STREET ,Financials,130.2,0.0288,108.51,151.44,-1.021186440677965,-20.0,-46.0
2026-04-07,SYF,SYNCHRONY FINANCIAL,Financials,69.26,0.0182,53.91,86.3,1.1100977198697057,-21.0,-20.0
2026-04-07,TFC,TRUIST FINANCIAL ,Financials,47.64,0.0363,38.92,56.73,1.04243119266055,-21.0,-95.0
2026-04-07,TROW,"T. ROWE PRICE GROUP, INC.",Financials,89.33,-0.009,73.06,105.25,-1.0219849246231152,-10.0,-50.0
2026-04-07,TRV,"THE TRAVELERS COMPANIES, INC.",Financials,295.55,0.0133,259.34,350.19,1.5089754211543753,12.0,-46.0
2026-04-07,USB,U.S. BANCORP,Financials,53.44,0.0275,45.07,62.87,1.1266427718040624,-5.0,-79.0
2026-04-07,V,VISA INC.,Financials,303.33,0.0036,255.05,365.54,1.288525269262636,-12.0,8.0
2026-04-07,WFC,WELLS FARGO & COMPANY,Financials,81.85,0.0281,65.45,99.66,1.0859756097560982,-21.0,-35.0
2026-04-07,WRB,W. R. BERKLEY ,Financials,66.16,-0.0018,58.89,79.6,1.8486932599724903,-12.0,8.0
2026-04-07,WTW,WILLIS TOWERS WATSON,Financials,291.03,0.0011,256.71,339.2,1.4035547785547793,-12.0,-48.0
2026-04-07,XYZ,"BLOCK, INC.",Financials,60.68,0.0083,44.84,76.2,-1.0206185567010304,-28.0,-34.0
2026-04-07,ECH,ISHARES:MSCI CHILE,Foreign,40.05,0.0073,34.48,49.54,1.7037701974865354,22.0,22.0
2026-04-07,EDEN,ISHARES:MSCI DENMARK,Foreign,105.79,0.0105,90.37,117.1,-1.3633952254641926,-18.0,-22.0
2026-04-07,EFNL,ISHARES:MSCI FINLAND,Foreign,50.76,0.0363,45.69,55.51,-1.0673684210526317,-15.0,-61.0
2026-04-07,EIDO,ISHARES:MSCI INDONESIA,Foreign,15.38,-0.026,12.93,18.71,1.3591836734693872,47.0,-17.0
2026-04-07,EIRL,ISHARES:MSCI IRELAND,Foreign,69.28,0.0061,61.37,78.0,1.1024020227560043,-13.0,-60.0
2026-04-07,EIS,ISHARES:MSCI ISRAEL,Foreign,118.36,0.02,106.61,139.78,1.8229787234042554,20.0,4.0
2026-04-07,ENZL,ISHARES:MSCI NEW ZLND,Foreign,42.52,-0.003,38.98,48.47,1.6807909604519733,22.0,-14.0
2026-04-07,EPHE,ISHARES:MSCI PHILIPPINES,Foreign,24.79,-0.0016,21.11,29.73,1.3423913043478266,-13.0,-68.0
2026-04-07,EPOL,ISHARES:MSCI POLAND,Foreign,37.04,0.0173,32.41,42.33,1.1425485961123103,3.0,3.0
2026-04-07,EPU,ISHARES:MSCI PERU,Foreign,81.98,0.0157,69.66,108.49,2.151785714285712,46.0,-2.0
2026-04-07,EWA,ISHARES:MSCI AUSTRALIA,Foreign,28.22,0.0166,24.35,32.65,1.1447028423772616,20.0,9.0
2026-04-07,EWC,ISHARES:MSCI CANADA,Foreign,55.49,0.0128,48.85,64.78,1.3990963855421685,22.0,-15.0
2026-04-07,EWD,ISHARES:MSCI SWEDEN,Foreign,49.63,0.0187,43.98,56.79,1.2672566371681397,47.0,47.0
2026-04-07,EWG,ISHARES:MSCI GERMANY,Foreign,40.21,0.0136,35.37,46.22,1.2417355371900813,-22.0,-22.0
2026-04-07,EWH,ISHARES:MSCI HONG KONG,Foreign,23.27,0.0078,19.85,27.81,1.3274853801169595,51.0,-8.0
2026-04-07,EWI,ISHARES:MSCI ITALY,Foreign,54.67,0.0234,47.83,61.58,1.010233918128654,3.0,-64.0
2026-04-07,EWJ,ISHARES:MSCI JAPAN,Foreign,85.57,0.0134,74.29,98.7,1.1640070921985837,35.0,-48.0
2026-04-07,EWK,ISHARES:MSCI BELGIUM,Foreign,25.05,0.0304,22.31,28.05,1.0948905109489042,47.0,47.0
2026-04-07,EWL,ISHARES:MSCI SWITZERLAND,Foreign,59.32,0.0087,52.68,68.31,1.3539156626506026,55.0,-28.0
2026-04-07,EWM,ISHARES:MSCI MALAYSIA,Foreign,28.22,-0.0067,25.28,33.33,1.7380952380952392,53.0,46.0
2026-04-07,EWN,ISHARES:MSCI NETHERLANDS,Foreign,58.33,0.0143,51.19,66.23,1.106442577030813,-22.0,-12.0
2026-04-07,EWO,ISHARES:MSCI AUSTRIA,Foreign,36.17,0.0203,31.8,42.07,1.350114416475972,18.0,-54.0
2026-04-07,EWP,ISHARES:MSCI SPAIN,Foreign,55.29,0.018,49.51,62.56,1.257785467128028,26.0,-29.0
2026-04-07,EWQ,ISHARES:MSCI FRANCE,Foreign,44.16,0.018,38.91,49.2,-1.0416666666666654,-3.0,-86.0
2026-04-07,EWS,ISHARES:MSCI SINGAPORE,Foreign,28.46,0.0085,25.36,31.85,1.093548387096774,-27.0,-43.0
2026-04-07,EWT,ISHARES:MSCI TAIWAN,Foreign,71.29,0.0052,60.6,84.46,1.231992516370438,8.0,-3.0
2026-04-07,EWU,ISHARES:MSCI UK,Foreign,46.42,0.0189,40.66,52.93,1.130208333333332,14.0,-58.0
2026-04-07,EWW,ISHARES:MSCI MEXICO,Foreign,76.2,0.0129,63.69,90.17,1.1167066346922456,14.0,-57.0
2026-04-07,EWY,ISHARES:MSCI S KOREA,Foreign,125.94,0.0238,102.82,175.87,2.1596020761245676,28.0,27.0
2026-04-07,EWZ,ISHARES:MSCI BRAZIL,Foreign,38.54,0.0039,31.3,45.05,-1.1121351766513057,-15.0,-18.0
2026-04-07,GREK,GLBL X MSCI GREECE,Foreign,65.85,0.031,57.88,77.85,1.5056461731493114,26.0,26.0
2026-04-07,INDA,ISHARES:MSCI INDIA,Foreign,47.25,0.0088,40.12,55.28,1.126227208976157,-5.0,-53.0
2026-04-07,MCHI,ISHARES:MSCI CHINA,Foreign,55.83,-0.0062,49.73,67.72,1.9491803278688522,35.0,20.0
2026-04-07,NORW,GLBL X MSCI NORWAY ETF,Foreign,38.33,0.0031,33.15,43.06,-1.0951374207188151,23.0,24.0
2026-04-07,QAT,ISHARES:MSCI QATAR,Foreign,18.64,0.0022,17.24,20.14,1.0714285714285698,-13.0,-49.0
2026-04-07,THD,ISHARES:MSCI THAI,Foreign,68.37,-0.0146,58.38,81.4,1.304304304304304,47.0,-13.0
2026-04-07,TUR,ISHARES:MSCI TURKEY,Foreign,39.14,0.0127,33.49,45.13,1.060176991150443,0.0,-7.0
2026-04-07,VNM,VANECK:VIETNAM,Foreign,17.15,-0.0092,14.93,20.81,1.6486486486486496,8.0,-75.0
2026-04-07,BTC=F,BITCOIN FUTURES,Futures,68660.0,0.0019,55951.87,83306.73,1.1525480145387244,-50.0,-21.0
2026-04-07,ES=F,E-MINI S&P 500 FUTURES,Futures,6646.75,0.0112,6085.35,7199.33,-1.0159614897390419,-9.0,-18.0
2026-04-07,NQ=F,NASDAQ 100 FUTURES,Futures,24321.75,0.0149,21969.17,26911.6,1.1008552312779998,-4.0,-7.0
2026-04-07,A,"AGILENT TECHNOLOGIES, INC.",Health Care,114.84,0.0075,93.77,139.02,1.1476032273374466,-5.0,-63.0
2026-04-07,ABBV,ABBVIE INC.,Health Care,206.69,-0.0497,176.17,270.04,2.0756880733944953,13.0,-34.0
2026-04-07,ABT,ABBOTT LABORATORIES,Health Care,102.3,-0.0036,88.9,124.03,1.6216417910447773,4.0,15.0
2026-04-07,ALGN,"ALIGN TECHNOLOGY, INC.",Health Care,171.87,0.0026,132.27,209.67,-1.047619047619048,19.0,-34.0
2026-04-07,AMGN,AMGEN INC.,Health Care,342.57,-0.0264,301.15,441.1,2.3788025108643165,-18.0,0.0
2026-04-07,BAX,BAXTER INTERNATIONAL INC.,Health Care,16.65,-0.0089,12.61,20.99,1.0742574257425745,-47.0,-76.0
2026-04-07,BDX,"BECTON, DICKINSON AND COMPANY",Health Care,155.32,-0.0121,130.73,193.6,1.5567303782025212,12.0,-27.0
2026-04-07,BIIB,BIOGEN INC.,Health Care,172.34,-0.0599,143.8,218.1,1.6033637000700771,9.0,-7.0
2026-04-07,BMY,BRISTOL-MYERS SQUIBB COMPANY,Health Care,59.33,-0.0218,49.23,75.26,1.5772277227722777,60.0,13.0
2026-04-07,BSX,BOSTON SCIENTIFIC ,Health Care,62.59,-0.0026,51.63,83.89,1.943430656934306,-5.0,26.0
2026-04-07,CAH,"CARDINAL HEALTH, INC.",Health Care,212.62,0.0062,182.83,275.25,2.1023833501174893,40.0,5.0
2026-04-07,CI,THE CIGNA GROUP,Health Care,275.69,0.0335,221.64,317.66,-1.2878246366452222,-29.0,-19.0
2026-04-07,CNC,CENTENE ,Health Care,35.4,0.0812,21.76,51.07,1.148826979472141,2.0,31.0
2026-04-07,COO,"THE COOPER COMPANIES, INC.",Health Care,70.29,-0.0169,58.88,88.22,1.5714285714285703,2.0,-53.0
2026-04-07,COR,"CENCORA, INC.",Health Care,320.96,0.0217,281.87,407.98,2.2261447940649806,28.0,28.0
2026-04-07,CRL,CHARLES RIVER LABORATORIES,Health Care,168.22,-0.0248,123.05,207.7,-1.1441236068895646,-38.0,-49.0
2026-04-07,CVS,CVS HEALTH ,Health Care,73.28,0.0203,58.38,90.75,1.1724832214765102,-21.0,-45.0
2026-04-07,DGX,QUEST DIAGNOSTICS INC.,Health Care,198.96,0.0152,181.15,232.37,1.8759124087591237,29.0,-26.0
2026-04-07,DHR,DANAHER ,Health Care,192.12,0.0133,157.44,228.29,1.0429642445213374,3.0,-45.0
2026-04-07,DVA,DAVITA INC.,Health Care,150.12,-0.0232,126.1,182.2,1.3355537052456274,3.0,44.0
2026-04-07,DXCM,"DEXCOM, INC.",Health Care,63.21,0.0065,45.88,80.45,-1.0052204176334105,-11.0,-35.0
2026-04-07,ELV,"ELEVANCE HEALTH, INC.",Health Care,302.61,0.0337,226.05,357.83,-1.386454183266933,-59.0,-63.0
2026-04-07,EW,EDWARDS LIFESCIENCES ,Health Care,81.19,0.0139,66.4,95.55,-1.0299442896935929,-10.0,-24.0
2026-04-07,GEHC,GE HEALTHCARE TECHNOLOGIES INC.,Health Care,70.4,-0.011,57.53,89.4,1.4763014763014757,12.0,-25.0
2026-04-07,GILD,"GILEAD SCIENCES, INC.",Health Care,140.13,0.0055,122.26,177.94,2.1158365976496936,79.0,94.0
2026-04-07,HCA,"HCA HEALTHCARE, INC.",Health Care,483.92,0.0226,411.31,622.22,1.904696322820548,17.0,37.0
2026-04-07,HOLX,"HOLOGIC, INC.",Health Care,76.01,0.0056,67.46,81.91,-1.4491525423728853,-13.0,39.0
2026-04-07,HSIC,"HENRY SCHEIN, INC.",Health Care,74.86,0.0157,63.72,88.91,1.2612208258527824,31.0,8.0
2026-04-07,HUM,HUMANA INC.,Health Care,182.65,0.0534,134.97,210.34,-1.7219212712170462,-9.0,-71.0
2026-04-07,IDXX,"IDEXX LABORATORIES, INC.",Health Care,577.44,0.0277,471.28,720.33,1.345987189148454,4.0,-23.0
2026-04-07,INCY,INCYTE ,Health Care,94.86,0.0079,81.83,118.38,1.8050652340752107,30.0,-63.0
2026-04-07,IQV,IQVIA HOLDINGS INC,Health Care,170.72,0.0011,131.79,211.3,1.0423837657333677,-26.0,-38.0
2026-04-07,ISRG,"INTUITIVE SURGICAL, INC.",Health Care,452.58,-0.0182,390.88,568.51,1.8789303079416537,12.0,28.0
2026-04-07,JNJ,JOHNSON & JOHNSON,Health Care,240.97,-0.0142,205.61,301.56,1.713518099547512,30.0,-47.0
2026-04-07,LH,LABORATORY  OF AMERICA HOLDINGS,Health Care,274.46,0.0287,238.49,319.49,1.2518765638031712,24.0,-23.0
2026-04-07,LLY,ELI LILLY AND COMPANY,Health Care,927.06,0.0079,781.32,1196.24,1.8469877864690563,12.0,-65.0
2026-04-07,MCK,MCKESSON ,Health Care,856.77,-0.0099,761.07,1133.05,2.886938349007316,30.0,48.0
2026-04-07,MDT,MEDTRONIC PUBLIC LIMITED COMPANY,Health Care,86.28,-0.0043,73.29,109.13,1.759045419553503,31.0,31.0
2026-04-07,MOH,"MOLINA HEALTHCARE, INC.",Health Care,143.36,0.0755,94.39,177.34,-1.441141848145969,-20.0,-36.0
2026-04-07,MRK,"MERCK & CO., INC.",Health Care,120.85,0.0047,96.45,144.14,-1.0476599398883641,-32.0,-9.0
2026-04-07,MRNA,"MODERNA, INC.",Health Care,48.77,-0.04,34.2,72.27,1.612903225806451,14.0,-10.0
2026-04-07,MTD,METTLER-TOLEDO INTERNATIONAL INC.,Health Care,1266.63,0.0043,1030.57,1516.88,1.0601118359739041,-7.0,-72.0
2026-04-07,PFE,PFIZER INC.,Health Care,27.83,-0.0089,23.89,32.13,1.0913705583756361,34.0,33.0
2026-04-07,PODD,INSULET ,Health Care,203.5,-0.0302,175.74,275.39,2.589697406340058,12.0,12.0
2026-04-07,REGN,"REGENERON PHARMACEUTICALS, INC.",Health Care,763.04,-0.0124,598.7,961.47,1.207435803821347,-28.0,-48.0
2026-04-07,RMD,RESMED INC.,Health Care,224.93,0.002,189.8,283.82,1.6763450042698547,-21.0,-21.0
2026-04-07,RVTY,"REVVITY, INC.",Health Care,88.32,0.0081,72.87,109.34,1.3605177993527524,-5.0,-79.0
2026-04-07,SOLV,SOLVENTUM ,Health Care,63.25,-0.0314,55.9,76.83,1.847619047619047,-12.0,-52.0
2026-04-07,STE,STERIS PUBLIC LIMITED COMPANY,Health Care,219.97,-0.0052,187.66,268.27,1.4948932219127198,-5.0,-61.0
2026-04-07,SYK,STRYKER ,Health Care,332.3,0.0113,283.05,413.05,1.6395939086294415,-21.0,-21.0
2026-04-07,TECH,BIO-TECHNE ,Health Care,53.8,0.0295,41.8,66.49,1.0574999999999999,-5.0,-37.0
2026-04-07,TMO,THERMO FISHER SCIENTIFIC INC.,Health Care,488.19,-0.0068,394.73,600.28,1.1993366145944788,3.0,-10.0
2026-04-07,UHS,"UNIVERSAL HEALTH SERVICES, INC.",Health Care,181.33,0.0132,151.61,229.33,1.6150740242261103,4.0,15.0
2026-04-07,UNH,UNITEDHEALTH GROUP INC.,Health Care,281.36,0.0398,200.88,347.52,-1.2164449818621532,-20.0,-14.0
2026-04-07,VRTX,VERTEX PHARMACEUTICALS INC.,Health Care,434.3,-0.0274,368.94,560.04,1.9238066095471225,-36.0,-34.0
2026-04-07,VTRS,VIATRIS INC.,Health Care,13.41,-0.0074,11.06,17.78,1.8595744680851072,39.0,-15.0
2026-04-07,WAT,WATERS ,Health Care,304.09,0.0211,242.6,370.66,1.0826150593592465,-21.0,-69.0
2026-04-07,WST,"WEST PHARMACEUTICAL SERVICES, INC.",Health Care,256.85,0.0248,189.11,302.18,-1.4943745863666453,-30.0,-53.0
2026-04-07,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",Health Care,91.0,0.0064,76.66,106.69,1.0941422594142256,-5.0,-52.0
2026-04-07,ZTS,ZOETIS INC.,Health Care,118.26,0.0004,97.73,136.93,-1.09962506695233,-20.0,-13.0
2026-04-07,DJI,DOW JONES INDUSTRIAL AVG INDEX,Indices,46669.88,0.0071,43042.82,50616.39,1.0880740875530057,-4.0,-7.0
2026-04-07,DXY,US DOLLAR INDEX,Indices,99.99,0.0015,94.49,103.82,-1.43603133159269,-48.0,-4.0
2026-04-07,NDX,NASDAQ 100 INDEX,Indices,24192.17,0.019,21591.01,26898.29,1.040351227913701,-4.0,37.0
2026-04-07,RUT,RUSSELL 2000 INDEX,Indices,2540.64,0.0177,2294.58,2794.46,1.0315370234902066,-13.0,-44.0
2026-04-07,SPX,S&P 500 INDEX,Indices,6611.83,0.0128,5990.34,7203.98,-1.0495482563539646,-9.0,-12.0
2026-04-07,ADP,"AUTOMATIC DATA PROCESSING, INC.",Industrials,204.34,0.0057,166.91,247.45,1.1517499332086556,-12.0,-18.0
2026-04-07,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,140.18,-0.0352,123.1,180.42,2.355971896955501,12.0,-12.0
2026-04-07,AME,"AMETEK, INC.",Industrials,218.42,0.0189,183.14,268.18,1.4104308390022682,46.0,10.0
2026-04-07,AOS,A. O. SMITH ,Industrials,64.68,-0.0191,55.55,83.04,2.0109529025191653,14.0,14.0
2026-04-07,AXON,"AXON ENTERPRISE, INC.",Industrials,413.07,-0.0274,334.65,647.03,2.9834225962764593,-36.0,26.0
2026-04-07,BA,THE BOEING COMPANY,Industrials,212.3,0.0667,163.57,257.01,-1.089912771192128,-19.0,-83.0
2026-04-07,BLDR,"BUILDERS FIRSTSOURCE, INC.",Industrials,82.06,-0.0033,60.74,107.91,1.212476547842401,-5.0,-40.0
2026-04-07,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",Industrials,162.48,0.0,132.83,204.39,1.4134907251264766,-38.0,-44.0
2026-04-07,CARR,CARRIER GLOBAL ,Industrials,55.59,-0.0128,45.5,73.14,1.7393458870168474,20.0,-18.0
2026-04-07,CAT,CATERPILLAR INC.,Industrials,721.24,0.018,601.93,926.16,1.7175425362501036,51.0,36.0
2026-04-07,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",Industrials,169.01,0.0177,147.63,228.06,2.7619270346117877,34.0,11.0
2026-04-07,CMI,CUMMINS INC.,Industrials,551.99,0.026,480.89,660.16,1.521378340365681,35.0,17.0
2026-04-07,CPRT,"COPART, INC.",Industrials,32.84,-0.0108,27.63,41.53,1.6679462571976948,-38.0,-21.0
2026-04-07,CSX,CSX ,Industrials,41.48,0.0105,34.65,48.87,1.0819912152269404,47.0,-12.0
2026-04-07,CTAS,CINTAS ,Industrials,171.69,0.0151,143.9,223.54,1.8657790572148258,-23.0,-23.0
2026-04-07,DAL,"DELTA AIR LINES, INC.",Industrials,66.78,0.0045,49.38,83.34,-1.0507246376811592,-24.0,-19.0
2026-04-07,DE,DEERE & COMPANY,Industrials,575.09,0.0209,493.29,731.56,1.9128361858190697,52.0,22.0
2026-04-07,DOV,DOVER ,Industrials,207.48,-0.0047,174.45,253.8,1.4023614895549505,35.0,-27.0
2026-04-07,EFX,EQUIFAX INC.,Industrials,182.07,0.0111,145.0,220.2,1.0285945508497438,4.0,0.0
2026-04-07,EME,"EMCOR GROUP, INC.",Industrials,757.54,0.026,622.69,973.14,1.5988134964775689,10.0,8.0
2026-04-07,EMR,EMERSON ELECTRIC CO.,Industrials,132.66,0.0125,107.38,170.61,1.50118670886076,20.0,-49.0
2026-04-07,ETN,EATON  PUBLIC LIMITED COMPANY,Industrials,363.89,0.0174,289.94,445.82,1.1079107505070998,-14.0,4.0
2026-04-07,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON,Industrials,145.47,0.0156,121.22,174.82,1.2103092783505152,-4.0,-76.0
2026-04-07,FAST,FASTENAL COMPANY,Industrials,45.87,-0.0114,39.66,56.03,1.6360708534621582,75.0,46.0
2026-04-07,FDX,FEDEX ,Industrials,358.84,0.0075,304.83,443.06,1.5593408628031853,40.0,12.0
2026-04-07,FIX,"COMFORT SYSTEMS USA, INC.",Industrials,1434.09,0.04,1147.69,1999.82,1.9753142458100568,50.0,34.0
2026-04-07,FTV,FORTIVE ,Industrials,56.71,0.0259,46.95,65.87,-1.065502183406113,-10.0,-24.0
2026-04-07,GD,GENERAL DYNAMICS ,Industrials,351.39,0.0238,311.92,408.16,1.4383075753737036,9.0,-18.0
2026-04-07,GE,GENERAL ELECTRIC COMPANY,Industrials,288.69,0.0173,245.76,380.27,2.1332401583973906,-6.0,7.0
2026-04-07,GEV,GE VERNOVA INC.,Industrials,897.36,0.028,789.12,1193.01,2.7314301552106426,31.0,23.0
2026-04-07,GNRC,GENERAC HOLDINGS INC.,Industrials,195.52,0.001,156.44,275.89,2.0565506653019434,24.0,-4.0
2026-04-07,GWW,"W.W. GRAINGER, INC.",Industrials,1117.24,0.0242,927.58,1334.01,1.142939997890963,-5.0,-30.0
2026-04-07,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",Industrials,407.66,0.0731,311.67,536.71,1.3444108761329305,22.0,37.0
2026-04-07,HON,HONEYWELL INTERNATIONAL INC.,Industrials,228.21,0.0096,194.22,277.33,1.445130920859075,31.0,-38.0
2026-04-07,HUBB,HUBBELL INC.,Industrials,499.2,0.0172,404.65,607.84,1.149021681649921,3.0,16.0
2026-04-07,HWM,HOWMET AEROSPACE INC.,Industrials,236.57,0.0265,203.13,327.76,2.7269736842105265,71.0,81.0
2026-04-07,IEX,IDEX ,Industrials,190.76,0.0064,157.76,233.08,1.2824242424242431,-10.0,-21.0
2026-04-07,IR,INGERSOLL RAND INC.,Industrials,78.7,-0.0177,65.82,100.91,1.7243788819875758,20.0,7.0
2026-04-07,ITW,ILLINOIS TOOL WORKS INC.,Industrials,258.48,-0.007,227.25,319.67,1.9593339737431945,46.0,15.0
2026-04-07,J,JACOBS SOLUTIONS INC.,Industrials,128.04,0.006,108.89,157.2,1.5227154046997393,-21.0,-33.0
2026-04-07,JBHT,"J. B. HUNT TRANSPORT SERVICES, INC.",Industrials,217.37,0.0258,174.4,263.51,1.0737723993483823,4.0,-58.0
2026-04-07,JCI,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,133.75,0.0214,114.67,172.44,2.0277777777777777,64.0,72.0
2026-04-07,LDOS,"LEIDOS HOLDINGS, INC.",Industrials,159.47,0.0254,133.95,205.49,1.8032915360501565,-21.0,-45.0
2026-04-07,LHX,"L3HARRIS TECHNOLOGIES, INC.",Industrials,358.73,0.0393,308.64,440.93,1.6410461169894177,39.0,54.0
2026-04-07,LII,LENNOX INTERNATIONAL INC.,Industrials,453.59,-0.0227,384.78,610.26,2.2768492951605874,14.0,13.0
2026-04-07,LMT,LOCKHEED MARTIN ,Industrials,637.9,0.0554,511.14,821.59,1.4491164405175139,46.0,23.0
2026-04-07,LUV,SOUTHWEST AIRLINES CO.,Industrials,38.18,0.0162,30.35,53.11,1.906768837803321,36.0,36.0
2026-04-07,MAS,MASCO ,Industrials,59.69,-0.0113,48.95,78.01,1.7057728119180648,4.0,-49.0
2026-04-07,MMM,3M COMPANY,Industrials,144.5,-0.005,126.18,184.93,2.206877729257643,14.0,-47.0
2026-04-07,NDSN,NORDSON ,Industrials,263.23,-0.0106,222.6,321.87,1.4432685207974392,47.0,11.0
2026-04-07,NOC,NORTHROP GRUMMAN ,Industrials,695.79,0.0199,598.89,881.18,1.9132094943240456,27.0,16.0
2026-04-07,NSC,NORFOLK SOUTHERN ,Industrials,288.05,0.0037,252.35,344.83,1.590476190476189,84.0,11.0
2026-04-07,ODFL,"OLD DOMINION FREIGHT LINE, INC.",Industrials,202.18,0.0347,157.32,254.29,1.1616139099420413,-22.0,-49.0
2026-04-07,OTIS,OTIS WORLDWIDE ,Industrials,78.11,0.0134,65.52,99.59,1.7061159650516282,-32.0,-32.0
2026-04-07,PAYC,"PAYCOM SOFTWARE, INC.",Industrials,122.97,0.0118,91.12,157.77,1.092621664050236,12.0,-33.0
2026-04-07,PAYX,"PAYCHEX, INC.",Industrials,91.85,-0.0029,76.85,107.64,1.052666666666667,-12.0,-24.0
2026-04-07,PCAR,PACCAR INC,Industrials,118.32,0.0244,98.53,142.3,1.2117230924709463,-6.0,-91.0
2026-04-07,PH,PARKER-HANNIFIN ,Industrials,912.1,0.0188,758.97,1153.57,1.5768954483118913,47.0,57.0
2026-04-07,PNR,PENTAIR PUBLIC LIMITED COMPANY,Industrials,86.49,-0.0071,72.69,106.77,1.4695652173913047,-5.0,-25.0
2026-04-07,PWR,"QUANTA SERVICES, INC.",Industrials,554.38,0.0098,460.0,727.45,1.8337571519389708,43.0,29.0
2026-04-07,ROK,"ROCKWELL AUTOMATION, INC.",Industrials,367.18,0.0231,302.46,456.95,1.387051915945611,-5.0,-32.0
2026-04-07,ROL,"ROLLINS, INC.",Industrials,54.13,0.0135,47.67,67.07,2.0030959752321964,26.0,2.0
2026-04-07,RSG,"REPUBLIC SERVICES, INC.",Industrials,220.86,0.0084,191.73,260.66,1.3662890490902841,-5.0,-17.0
2026-04-07,RTX,RTX ,Industrials,198.41,0.0286,172.26,245.27,1.7919694072657746,4.0,4.0
2026-04-07,SNA,SNAP-ON INC.,Industrials,366.27,0.0084,324.06,437.52,1.6879886282871366,60.0,24.0
2026-04-07,SWK,"STANLEY BLACK & DECKER, INC.",Industrials,67.98,-0.0433,54.61,91.26,1.7412116679132381,35.0,-18.0
