Date,Ticker,Ticker_name,Category,Close,weekly_Return,week_pr_low,week_pr_high,week_rr_ratio,model_score,model_score_delta
2026-04-07,IBKR,"INTERACTIVE BROKERS GROUP, INC.",Financials,68.62,0.013,59.47,74.37,-1.591304347826088,3.0,0.0
2026-04-07,ICE,"INTERCONTINENTAL EXCHANGE, INC.",Financials,166.39,0.0209,142.27,182.09,-1.5363057324840732,-27.0,0.0
2026-04-07,IVZ,INVESCO LTD.,Financials,22.88,-0.0522,21.04,25.34,1.336956521739131,41.0,-16.0
2026-04-07,JKHY,"JACK HENRY & ASSOCIATES, INC.",Financials,158.1,0.0039,139.1,172.31,-1.337086558761435,4.0,0.0
2026-04-07,JPM,JPMORGAN CHASE & CO.,Financials,295.45,0.0029,266.49,316.52,-1.3744660654959653,-21.0,-16.0
2026-04-07,KEY,KEYCORP,Financials,20.66,0.0093,18.28,22.12,-1.6301369863013682,-27.0,-22.0
2026-04-07,KKR,KKR & CO. INC.,Financials,91.05,-0.002,76.3,95.65,-3.206521739130429,-21.0,-4.0
2026-04-07,L,LOEWS ,Financials,107.77,0.0007,99.28,116.89,1.0742049469964676,40.0,-31.0
2026-04-07,MA,MASTERCARD INC..,Financials,501.5,0.0163,449.93,529.08,-1.8698332124728034,-21.0,-25.0
2026-04-07,MCO,MOODY'S ,Financials,444.1,0.0075,368.16,490.93,-1.6216100790091827,-12.0,0.0
2026-04-07,MET,"METLIFE, INC.",Financials,71.04,0.0045,63.47,75.24,-1.802380952380959,-21.0,-16.0
2026-04-07,MRSH,"MARSH & MCLENNAN COMPANIES, INC.",Financials,174.82,0.0012,157.73,188.88,-1.2155049786628735,3.0,8.0
2026-04-07,MS,MORGAN STANLEY,Financials,166.55,0.0045,147.39,179.01,-1.5377207062600367,-5.0,-17.0
2026-04-07,MSCI,MSCI INC.,Financials,546.71,0.0035,487.17,593.14,-1.2823605427525324,3.0,0.0
2026-04-07,MTB,M&T BANK ,Financials,212.02,0.0089,184.73,233.36,-1.2788191190253053,-5.0,-17.0
2026-04-07,NDAQ,"NASDAQ, INC.",Financials,87.9,0.0144,72.96,96.98,-1.6453744493392086,-27.0,-6.0
2026-04-07,NTRS,NORTHERN TRUST ,Financials,143.32,0.0075,130.11,153.45,-1.3040473840078959,-5.0,-50.0
2026-04-07,PFG,"PRINCIPAL FINANCIAL GROUP, INC.",Financials,91.11,0.0112,82.64,96.81,-1.4859649122807008,-5.0,-62.0
2026-04-07,PGR,THE PROGRESSIVE ,Financials,196.38,0.0058,180.01,209.15,-1.2819107282693807,-12.0,-17.0
2026-04-07,PNC,"THE PNC FINANCIAL SERVICES GROUP, INC.",Financials,213.14,0.0068,189.17,229.11,-1.5009392611145873,-5.0,-17.0
2026-04-07,PRU,"PRUDENTIAL FINANCIAL, INC.",Financials,97.82,0.0025,86.71,103.51,-1.9525483304042137,-27.0,-17.0
2026-04-07,PYPL,"PAYPAL HOLDINGS, INC.",Financials,45.48,0.0031,36.2,51.68,-1.4967741935483854,-10.0,0.0
2026-04-07,RF,REGIONS FINANCIAL ,Financials,26.74,0.0102,23.31,28.64,-1.8052631578947347,-5.0,-27.0
2026-04-07,RJF,"RAYMOND JAMES FINANCIAL, INC.",Financials,141.74,-0.0032,128.99,150.94,-1.385869565217393,-21.0,0.0
2026-04-07,SCHW,THE CHARLES SCHWAB ,Financials,92.99,-0.0083,83.68,101.94,-1.0402234636871492,4.0,16.0
2026-04-07,SPGI,S&P GLOBAL INC.,Financials,434.11,0.0068,343.6,493.43,-1.5257923128792987,-18.0,0.0
2026-04-07,STT,STATE STREET ,Financials,130.2,0.0109,116.26,139.27,-1.536934950385882,-20.0,-32.0
2026-04-07,SYF,SYNCHRONY FINANCIAL,Financials,69.26,0.0123,60.15,72.43,-2.873817034700316,-21.0,-16.0
2026-04-07,TFC,TRUIST FINANCIAL ,Financials,47.64,0.0102,41.0,52.2,-1.4561403508771924,-21.0,-33.0
2026-04-07,TROW,"T. ROWE PRICE GROUP, INC.",Financials,89.33,-0.0093,79.19,96.17,-1.4824561403508765,-10.0,10.0
2026-04-07,TRV,"THE TRAVELERS COMPANIES, INC.",Financials,295.55,0.0053,274.29,313.57,-1.1798002219755834,12.0,-43.0
2026-04-07,USB,U.S. BANCORP,Financials,53.44,0.0093,47.46,57.53,-1.4621026894865505,-5.0,-27.0
2026-04-07,V,VISA INC.,Financials,303.33,0.0084,275.18,317.37,-2.0049857549857504,-12.0,26.0
2026-04-07,WFC,WELLS FARGO & COMPANY,Financials,81.85,0.0155,71.04,87.82,-1.8107202680066985,-21.0,-16.0
2026-04-07,WRB,W. R. BERKLEY ,Financials,66.16,0.0026,59.78,71.74,-1.1433691756272397,-12.0,0.0
2026-04-07,WTW,WILLIS TOWERS WATSON,Financials,291.03,0.0083,256.15,313.4,-1.5592311130978984,-12.0,0.0
2026-04-07,XYZ,"BLOCK, INC.",Financials,60.68,0.0151,50.48,68.25,-1.347424042272127,-28.0,-50.0
2026-04-07,ECH,ISHARES:MSCI CHILE,Foreign,40.05,0.0003,34.87,44.08,-1.2853598014888332,22.0,0.0
2026-04-07,EDEN,ISHARES:MSCI DENMARK,Foreign,105.79,0.002,93.82,113.46,-1.5606258148631071,-18.0,-17.0
2026-04-07,EFNL,ISHARES:MSCI FINLAND,Foreign,50.76,0.0101,45.92,53.0,-2.160714285714282,-15.0,-30.0
2026-04-07,EIDO,ISHARES:MSCI INDONESIA,Foreign,15.38,-0.0103,13.35,16.7,-1.5378787878787905,47.0,-5.0
2026-04-07,EIRL,ISHARES:MSCI IRELAND,Foreign,69.28,0.0039,62.93,74.08,-1.3229166666666679,-13.0,-27.0
2026-04-07,EIS,ISHARES:MSCI ISRAEL,Foreign,118.36,0.0043,106.27,125.78,-1.6293800539083558,20.0,0.0
2026-04-07,ENZL,ISHARES:MSCI NEW ZLND,Foreign,42.52,0.004,39.71,45.17,-1.0603773584905674,22.0,7.0
2026-04-07,EPHE,ISHARES:MSCI PHILIPPINES,Foreign,24.79,0.0045,22.27,26.85,-1.2233009708737848,-13.0,-50.0
2026-04-07,EPOL,ISHARES:MSCI POLAND,Foreign,37.04,0.0073,32.79,39.15,-2.0142180094786735,3.0,-17.0
2026-04-07,EPU,ISHARES:MSCI PERU,Foreign,81.98,0.0052,71.78,92.87,1.0676470588235292,46.0,-26.0
2026-04-07,EWA,ISHARES:MSCI AUSTRALIA,Foreign,28.22,0.0043,25.65,30.75,-1.0158102766798416,20.0,2.0
2026-04-07,EWC,ISHARES:MSCI CANADA,Foreign,55.49,0.0031,50.13,60.18,-1.1428571428571432,22.0,23.0
2026-04-07,EWD,ISHARES:MSCI SWEDEN,Foreign,49.63,0.0016,44.21,53.22,-1.509749303621172,47.0,0.0
2026-04-07,EWG,ISHARES:MSCI GERMANY,Foreign,40.21,0.0078,35.4,42.65,-1.9713114754098389,-22.0,-9.0
2026-04-07,EWH,ISHARES:MSCI HONG KONG,Foreign,23.27,0.0048,21.15,25.0,-1.225433526011561,51.0,-25.0
2026-04-07,EWI,ISHARES:MSCI ITALY,Foreign,54.67,0.0066,48.46,58.06,-1.831858407079646,3.0,-17.0
2026-04-07,EWJ,ISHARES:MSCI JAPAN,Foreign,85.57,0.0033,75.74,94.48,-1.103254769921435,35.0,-39.0
2026-04-07,EWK,ISHARES:MSCI BELGIUM,Foreign,25.05,0.0093,22.06,26.86,-1.651933701657461,47.0,7.0
2026-04-07,EWL,ISHARES:MSCI SWITZERLAND,Foreign,59.32,0.0063,52.2,64.81,-1.2969034608378862,55.0,0.0
2026-04-07,EWM,ISHARES:MSCI MALAYSIA,Foreign,28.22,-0.0042,25.99,30.87,1.1883408071748887,53.0,39.0
2026-04-07,EWN,ISHARES:MSCI NETHERLANDS,Foreign,58.33,0.0038,53.22,60.86,-2.0197628458498014,-22.0,-49.0
2026-04-07,EWO,ISHARES:MSCI AUSTRIA,Foreign,36.17,0.0117,32.13,39.1,-1.3788395904436859,18.0,-30.0
2026-04-07,EWP,ISHARES:MSCI SPAIN,Foreign,55.29,0.0078,49.3,58.45,-1.895569620253163,26.0,9.0
2026-04-07,EWQ,ISHARES:MSCI FRANCE,Foreign,44.16,0.0094,38.54,47.75,-1.565459610027853,-3.0,-23.0
2026-04-07,EWS,ISHARES:MSCI SINGAPORE,Foreign,28.46,0.006,26.49,29.89,-1.3776223776223795,-27.0,-50.0
2026-04-07,EWT,ISHARES:MSCI TAIWAN,Foreign,71.29,0.0073,66.8,77.38,1.3563474387527787,8.0,0.0
2026-04-07,EWU,ISHARES:MSCI UK,Foreign,46.42,0.0041,41.6,50.67,-1.1341176470588237,14.0,-34.0
2026-04-07,EWW,ISHARES:MSCI MEXICO,Foreign,76.2,0.0012,67.69,85.02,1.0364277320799045,14.0,-9.0
2026-04-07,EWY,ISHARES:MSCI S KOREA,Foreign,125.94,0.025,108.42,146.81,1.191210045662101,28.0,-9.0
2026-04-07,EWZ,ISHARES:MSCI BRAZIL,Foreign,38.54,0.005,34.81,42.91,1.1715817694369977,-15.0,-33.0
2026-04-07,GREK,GLBL X MSCI GREECE,Foreign,65.85,0.0087,57.56,71.0,-1.6097087378640744,26.0,-31.0
2026-04-07,INDA,ISHARES:MSCI INDIA,Foreign,47.25,0.0129,41.64,49.87,-2.1412213740458035,-5.0,0.0
2026-04-07,MCHI,ISHARES:MSCI CHINA,Foreign,55.83,-0.0002,50.84,59.41,-1.3938547486033512,35.0,0.0
2026-04-07,NORW,GLBL X MSCI NORWAY ETF,Foreign,38.33,0.0116,35.97,41.76,1.4533898305084747,23.0,-21.0
2026-04-07,QAT,ISHARES:MSCI QATAR,Foreign,18.64,0.007,16.92,19.7,-1.6226415094339632,-13.0,-31.0
2026-04-07,THD,ISHARES:MSCI THAI,Foreign,68.37,-0.0012,62.17,76.74,1.3499999999999979,47.0,17.0
2026-04-07,TUR,ISHARES:MSCI TURKEY,Foreign,39.14,0.0049,34.75,42.92,-1.1613756613756612,0.0,-8.0
2026-04-07,VNM,VANECK:VIETNAM,Foreign,17.15,-0.0183,15.38,18.63,-1.195945945945944,8.0,-57.0
2026-04-07,BTC=F,BITCOIN FUTURES,Futures,68660.0,0.0217,57417.53,72510.48,-2.919758056138459,-50.0,-9.0
2026-04-07,ES=F,E-MINI S&P 500 FUTURES,Futures,6646.75,0.0037,6221.67,6745.17,-4.319040845356631,-9.0,-12.0
2026-04-07,NQ=F,NASDAQ 100 FUTURES,Futures,24321.75,0.0051,22544.89,24605.52,-6.261620326320604,-4.0,0.0
2026-04-07,A,"AGILENT TECHNOLOGIES, INC.",Health Care,114.84,-0.0055,102.68,121.68,-1.7777777777777763,-5.0,-17.0
2026-04-07,ABBV,ABBVIE INC.,Health Care,206.69,-0.0103,191.65,224.16,1.1615691489361708,13.0,2.0
2026-04-07,ABT,ABBOTT LABORATORIES,Health Care,102.3,-0.0055,89.29,110.12,-1.6636828644501251,4.0,25.0
2026-04-07,ALGN,"ALIGN TECHNOLOGY, INC.",Health Care,171.87,0.0074,151.68,191.35,-1.0364476386036965,19.0,-16.0
2026-04-07,AMGN,AMGEN INC.,Health Care,342.57,-0.0154,323.49,380.23,1.9737945492662503,-18.0,-69.0
2026-04-07,BAX,BAXTER INTERNATIONAL INC.,Health Care,16.65,-0.0018,14.14,18.21,-1.6089743589743553,-47.0,-41.0
2026-04-07,BDX,"BECTON, DICKINSON AND COMPANY",Health Care,155.32,0.0052,141.47,170.96,1.1292418772563193,12.0,-11.0
2026-04-07,BIIB,BIOGEN INC.,Health Care,172.34,-0.0282,158.7,198.67,1.9303519061583545,9.0,-16.0
2026-04-07,BMY,BRISTOL-MYERS SQUIBB COMPANY,Health Care,59.33,-0.0045,56.26,66.26,2.257328990228015,60.0,0.0
2026-04-07,BSX,BOSTON SCIENTIFIC ,Health Care,62.59,-0.0037,52.36,69.24,-1.5383458646616568,-5.0,0.0
2026-04-07,CAH,"CARDINAL HEALTH, INC.",Health Care,212.62,-0.0067,196.87,228.73,1.022857142857142,40.0,11.0
2026-04-07,CI,THE CIGNA GROUP,Health Care,275.69,0.021,246.87,293.06,-1.6591824985607362,-29.0,11.0
2026-04-07,CNC,CENTENE ,Health Care,35.4,0.0083,28.1,38.55,-2.3174603174603177,2.0,25.0
2026-04-07,COO,"THE COOPER COMPANIES, INC.",Health Care,70.29,0.0017,63.06,76.88,-1.097116843702582,2.0,-19.0
2026-04-07,COR,"CENCORA, INC.",Health Care,320.96,-0.0118,285.83,346.21,-1.3912871287128712,28.0,10.0
2026-04-07,CRL,CHARLES RIVER LABORATORIES,Health Care,168.22,-0.0326,134.84,192.53,-1.3730974907445492,-38.0,-44.0
2026-04-07,CVS,CVS HEALTH ,Health Care,73.28,-0.0029,64.69,76.82,-2.4265536723163907,-21.0,0.0
2026-04-07,DGX,QUEST DIAGNOSTICS INC.,Health Care,198.96,0.0047,185.36,218.44,1.4323529411764704,29.0,-36.0
2026-04-07,DHR,DANAHER ,Health Care,192.12,0.0052,167.12,201.39,-2.6968716289104693,3.0,-9.0
2026-04-07,DVA,DAVITA INC.,Health Care,150.12,0.0312,128.21,192.22,1.9214970333181196,3.0,-2.0
2026-04-07,DXCM,"DEXCOM, INC.",Health Care,63.21,0.0159,55.51,67.05,-2.005208333333336,-11.0,10.0
2026-04-07,ELV,"ELEVANCE HEALTH, INC.",Health Care,302.61,0.0062,257.56,319.93,-2.6010392609699786,-59.0,0.0
2026-04-07,EW,EDWARDS LIFESCIENCES ,Health Care,81.19,0.0017,73.45,90.38,1.1873385012919901,-10.0,-9.0
2026-04-07,GEHC,GE HEALTHCARE TECHNOLOGIES INC.,Health Care,70.4,0.0007,62.1,75.9,-1.50909090909091,12.0,10.0
2026-04-07,GILD,"GILEAD SCIENCES, INC.",Health Care,140.13,0.003,126.72,158.35,1.3586875466070099,79.0,25.0
2026-04-07,HCA,"HCA HEALTHCARE, INC.",Health Care,483.92,0.0256,429.75,521.03,-1.4597143627054723,17.0,35.0
2026-04-07,HOLX,"HOLOGIC, INC.",Health Care,76.01,0.0048,71.57,79.75,-1.1871657754010743,-13.0,11.0
2026-04-07,HSIC,"HENRY SCHEIN, INC.",Health Care,74.86,0.0124,67.81,81.75,-1.0232220609579095,31.0,23.0
2026-04-07,HUM,HUMANA INC.,Health Care,182.65,0.0271,139.09,201.62,-2.2962572482867687,-9.0,-15.0
2026-04-07,IDXX,"IDEXX LABORATORIES, INC.",Health Care,577.44,0.0139,512.93,597.25,-3.256436143361953,4.0,0.0
2026-04-07,INCY,INCYTE ,Health Care,94.86,-0.0112,85.63,100.48,-1.642348754448398,30.0,-25.0
2026-04-07,IQV,IQVIA HOLDINGS INC,Health Care,170.72,-0.0147,132.7,191.97,-1.7891764705882358,-26.0,-32.0
2026-04-07,ISRG,"INTUITIVE SURGICAL, INC.",Health Care,452.58,0.0011,409.69,478.16,-1.676700547302577,12.0,0.0
2026-04-07,JNJ,JOHNSON & JOHNSON,Health Care,240.97,-0.0085,228.56,267.41,2.1305398871877546,30.0,-4.0
2026-04-07,LH,LABORATORY  OF AMERICA HOLDINGS,Health Care,274.46,0.0027,252.22,298.58,1.0845323741007207,24.0,0.0
2026-04-07,LLY,ELI LILLY AND COMPANY,Health Care,927.06,-0.0091,829.74,995.3,-1.4261430246189906,12.0,-19.0
2026-04-07,MCK,MCKESSON ,Health Care,856.77,-0.0311,796.23,969.44,1.861083581103405,30.0,-10.0
2026-04-07,MDT,MEDTRONIC PUBLIC LIMITED COMPANY,Health Care,86.28,-0.004,77.24,93.79,-1.203728362183755,31.0,0.0
2026-04-07,MOH,"MOLINA HEALTHCARE, INC.",Health Care,143.36,0.0286,109.13,161.78,-1.8583061889250836,-20.0,-10.0
2026-04-07,MRK,"MERCK & CO., INC.",Health Care,120.85,-0.0002,113.19,130.63,1.2767624020887736,-32.0,-29.0
2026-04-07,MRNA,"MODERNA, INC.",Health Care,48.77,-0.0087,43.04,63.44,2.5602094240837667,14.0,2.0
2026-04-07,MTD,METTLER-TOLEDO INTERNATIONAL INC.,Health Care,1266.63,0.0053,1096.37,1371.75,-1.6196727549467314,-7.0,-27.0
2026-04-07,PFE,PFIZER INC.,Health Care,27.83,-0.0173,26.17,30.23,1.4457831325301247,34.0,-8.0
2026-04-07,PODD,INSULET ,Health Care,203.5,-0.004,186.15,212.74,-1.8777056277056252,12.0,23.0
2026-04-07,REGN,"REGENERON PHARMACEUTICALS, INC.",Health Care,763.04,0.0016,713.75,808.21,-1.0912109807394264,-28.0,-40.0
2026-04-07,RMD,RESMED INC.,Health Care,224.93,0.0037,198.47,244.76,-1.3343419062027246,-21.0,0.0
2026-04-07,RVTY,"REVVITY, INC.",Health Care,88.32,-0.007,76.2,97.04,-1.3899082568807308,-5.0,-27.0
2026-04-07,SOLV,SOLVENTUM ,Health Care,63.25,-0.005,57.22,67.58,-1.392609699769054,-12.0,26.0
2026-04-07,STE,STERIS PUBLIC LIMITED COMPANY,Health Care,219.97,0.0058,191.13,237.21,-1.6728538283062637,-5.0,-41.0
2026-04-07,SYK,STRYKER ,Health Care,332.3,0.0023,293.71,358.89,-1.451297480255738,-21.0,-14.0
2026-04-07,TECH,BIO-TECHNE ,Health Care,53.8,0.0126,46.57,58.36,-1.5855263157894721,-5.0,-21.0
2026-04-07,TMO,THERMO FISHER SCIENTIFIC INC.,Health Care,488.19,-0.0067,424.32,532.59,-1.4385135135135125,3.0,0.0
2026-04-07,UHS,"UNIVERSAL HEALTH SERVICES, INC.",Health Care,181.33,0.0262,155.57,199.79,-1.3954496208017362,4.0,45.0
2026-04-07,UNH,UNITEDHEALTH GROUP INC.,Health Care,281.36,0.0148,233.8,304.63,-2.0438332617103585,-20.0,0.0
2026-04-07,VRTX,VERTEX PHARMACEUTICALS INC.,Health Care,434.3,-0.0101,402.16,476.05,1.299004355942751,-36.0,-22.0
2026-04-07,VTRS,VIATRIS INC.,Health Care,13.41,-0.0022,11.82,15.2,1.125786163522012,39.0,25.0
2026-04-07,WAT,WATERS ,Health Care,304.09,-0.0005,258.12,323.47,-2.3720330237358023,-21.0,-16.0
2026-04-07,WST,"WEST PHARMACEUTICAL SERVICES, INC.",Health Care,256.85,0.008,220.92,275.67,-1.9091392136025531,-30.0,-44.0
2026-04-07,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",Health Care,91.0,0.0012,80.76,98.11,-1.4402250351617434,-5.0,0.0
2026-04-07,ZTS,ZOETIS INC.,Health Care,118.26,0.0027,105.92,124.84,-1.8753799392097275,-20.0,-7.0
2026-04-07,DJI,DOW JONES INDUSTRIAL AVG INDEX,Indices,46669.88,0.0036,43600.28,47772.1,-2.7849249696067893,-4.0,0.0
2026-04-07,DXY,US DOLLAR INDEX,Indices,99.99,0.0,96.51,103.67,1.0574712643678212,-48.0,-21.0
2026-04-07,NDX,NASDAQ 100 INDEX,Indices,24192.17,0.0061,22351.51,24514.92,-5.703051897753679,-4.0,25.0
2026-04-07,RUT,RUSSELL 2000 INDEX,Indices,2540.64,0.0042,2375.3,2611.63,-2.329060431046614,-13.0,-9.0
2026-04-07,SPX,S&P 500 INDEX,Indices,6611.83,0.0044,6161.54,6729.63,-3.8224957555178207,-9.0,20.0
2026-04-07,ADP,"AUTOMATIC DATA PROCESSING, INC.",Industrials,204.34,0.0016,177.43,217.5,-2.0448328267477205,-12.0,0.0
2026-04-07,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,140.18,-0.0062,123.58,155.09,-1.1133467471495648,12.0,53.0
2026-04-07,AME,"AMETEK, INC.",Industrials,218.42,0.0006,192.73,242.8,-1.0537325676784237,46.0,-8.0
2026-04-07,AOS,A. O. SMITH ,Industrials,64.68,0.0051,56.96,71.56,-1.1220930232558155,14.0,0.0
2026-04-07,AXON,"AXON ENTERPRISE, INC.",Industrials,413.07,0.0006,328.73,482.28,-1.2186100274526803,-36.0,13.0
2026-04-07,BA,THE BOEING COMPANY,Industrials,212.3,0.0196,176.21,229.06,-2.1533412887828174,-19.0,4.0
2026-04-07,BLDR,"BUILDERS FIRSTSOURCE, INC.",Industrials,82.06,0.0372,66.82,87.5,-2.801470588235297,-5.0,-7.0
2026-04-07,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",Industrials,162.48,0.0096,135.07,178.03,-1.7627009646302236,-38.0,0.0
2026-04-07,CARR,CARRIER GLOBAL ,Industrials,55.59,-0.0022,50.35,62.56,1.3301526717557244,20.0,17.0
2026-04-07,CAT,CATERPILLAR INC.,Industrials,721.24,0.0056,622.1,820.52,1.0014121444422028,51.0,-8.0
2026-04-07,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",Industrials,169.01,0.007,144.42,185.55,-1.4866989117291398,34.0,24.0
2026-04-07,CMI,CUMMINS INC.,Industrials,551.99,0.0042,475.08,598.78,-1.6437272921564454,35.0,-12.0
2026-04-07,CPRT,"COPART, INC.",Industrials,32.84,-0.0168,28.94,35.72,-1.3541666666666696,-38.0,0.0
2026-04-07,CSX,CSX ,Industrials,41.48,0.0063,37.46,46.33,1.2064676616915437,47.0,0.0
2026-04-07,CTAS,CINTAS ,Industrials,171.69,-0.0152,150.09,191.14,-1.110539845758355,-23.0,-11.0
2026-04-07,DAL,"DELTA AIR LINES, INC.",Industrials,66.78,0.0003,57.72,74.39,-1.1905387647831804,-24.0,-4.0
2026-04-07,DE,DEERE & COMPANY,Industrials,575.09,-0.0011,520.55,654.05,1.4477447744774443,52.0,-25.0
2026-04-07,DOV,DOVER ,Industrials,207.48,0.0102,181.08,230.74,-1.1349957007738587,35.0,22.0
2026-04-07,EFX,EQUIFAX INC.,Industrials,182.07,-0.0018,151.27,194.06,-2.568807339449538,4.0,16.0
2026-04-07,EME,"EMCOR GROUP, INC.",Industrials,757.54,0.0016,661.46,856.22,1.0270607826811005,10.0,0.0
2026-04-07,EMR,EMERSON ELECTRIC CO.,Industrials,132.66,0.0073,116.48,143.37,-1.5107376283846854,20.0,9.0
2026-04-07,ETN,EATON  PUBLIC LIMITED COMPANY,Industrials,363.89,0.0077,324.18,403.49,-1.0027777777777767,-14.0,0.0
2026-04-07,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON,Industrials,145.47,-0.0023,127.65,155.41,-1.7927565392354121,-4.0,-14.0
2026-04-07,FAST,FASTENAL COMPANY,Industrials,45.87,-0.0093,43.56,50.28,1.9090909090909147,75.0,35.0
2026-04-07,FDX,FEDEX ,Industrials,358.84,-0.0077,320.52,410.12,1.33820459290188,40.0,0.0
2026-04-07,FIX,"COMFORT SYSTEMS USA, INC.",Industrials,1434.09,0.0119,1217.75,1682.9,1.1500878247203488,50.0,-21.0
2026-04-07,FTV,FORTIVE ,Industrials,56.71,0.0112,52.36,62.18,1.2574712643678154,-10.0,7.0
2026-04-07,GD,GENERAL DYNAMICS ,Industrials,351.39,0.0066,323.65,366.8,-1.8001297858533396,9.0,0.0
2026-04-07,GE,GENERAL ELECTRIC COMPANY,Industrials,288.69,0.0268,246.87,315.92,-1.535806096217406,-6.0,0.0
2026-04-07,GEV,GE VERNOVA INC.,Industrials,897.36,-0.0013,804.36,1017.12,1.2877419354838708,31.0,19.0
2026-04-07,GNRC,GENERAC HOLDINGS INC.,Industrials,195.52,0.0074,170.5,233.38,1.5131894484412458,24.0,-10.0
2026-04-07,GWW,"W.W. GRAINGER, INC.",Industrials,1117.24,-0.0002,1002.04,1247.63,1.1318576388888892,-5.0,0.0
2026-04-07,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",Industrials,407.66,0.0278,342.07,442.21,-1.8984081041968197,22.0,-5.0
2026-04-07,HON,HONEYWELL INTERNATIONAL INC.,Industrials,228.21,-0.0054,211.35,249.01,1.2336892052194524,31.0,-24.0
2026-04-07,HUBB,HUBBELL INC.,Industrials,499.2,0.01,411.14,576.15,-1.1443794671864849,3.0,-32.0
2026-04-07,HWM,HOWMET AEROSPACE INC.,Industrials,236.57,0.0167,205.26,270.05,1.0693069306930698,71.0,0.0
2026-04-07,IEX,IDEX ,Industrials,190.76,0.0015,169.93,209.61,-1.1050397877984064,-10.0,0.0
2026-04-07,IR,INGERSOLL RAND INC.,Industrials,78.7,0.0101,68.61,87.95,-1.0908108108108112,20.0,58.0
2026-04-07,ITW,ILLINOIS TOOL WORKS INC.,Industrials,258.48,0.001,228.87,288.87,1.0263424518743658,46.0,31.0
2026-04-07,J,JACOBS SOLUTIONS INC.,Industrials,128.04,0.0002,117.03,138.46,-1.056621880998078,-21.0,0.0
2026-04-07,JBHT,"J. B. HUNT TRANSPORT SERVICES, INC.",Industrials,217.37,0.0114,196.21,237.34,-1.0595893840761141,4.0,-44.0
2026-04-07,JCI,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,133.75,0.0059,119.55,150.26,1.1626760563380274,64.0,3.0
2026-04-07,LDOS,"LEIDOS HOLDINGS, INC.",Industrials,159.47,0.0041,138.81,165.78,-3.27416798732171,-21.0,0.0
2026-04-07,LHX,"L3HARRIS TECHNOLOGIES, INC.",Industrials,358.73,0.0077,329.45,385.94,-1.076074972436606,39.0,-13.0
2026-04-07,LII,LENNOX INTERNATIONAL INC.,Industrials,453.59,-0.0023,397.62,501.95,-1.1573614557485516,14.0,19.0
2026-04-07,LMT,LOCKHEED MARTIN ,Industrials,637.9,0.0243,578.99,692.09,-1.0871009411330488,46.0,2.0
2026-04-07,LUV,SOUTHWEST AIRLINES CO.,Industrials,38.18,0.0154,30.85,43.33,-1.4233009708737865,36.0,-12.0
2026-04-07,MAS,MASCO ,Industrials,59.69,0.0096,51.89,65.88,-1.260096930533118,4.0,0.0
2026-04-07,MMM,3M COMPANY,Industrials,144.5,0.0002,127.38,154.84,-1.655705996131528,14.0,0.0
2026-04-07,NDSN,NORDSON ,Industrials,263.23,0.0005,234.18,293.55,1.043717728055077,47.0,24.0
2026-04-07,NOC,NORTHROP GRUMMAN ,Industrials,695.79,-0.0096,635.59,765.87,1.1641196013289057,27.0,-13.0
2026-04-07,NSC,NORFOLK SOUTHERN ,Industrials,288.05,0.0002,255.99,321.18,1.03337492202121,84.0,28.0
2026-04-07,ODFL,"OLD DOMINION FREIGHT LINE, INC.",Industrials,202.18,0.0211,183.55,228.33,1.4036500268384333,-22.0,-41.0
2026-04-07,OTIS,OTIS WORLDWIDE ,Industrials,78.11,0.0032,67.88,85.4,-1.4032921810699581,-32.0,0.0
2026-04-07,PAYC,"PAYCOM SOFTWARE, INC.",Industrials,122.97,-0.0048,103.25,130.83,-2.5089058524172985,12.0,0.0
2026-04-07,PAYX,"PAYCHEX, INC.",Industrials,91.85,0.0016,81.36,98.66,-1.5403817914831117,-12.0,-7.0
2026-04-07,PCAR,PACCAR INC,Industrials,118.32,0.0,107.5,127.29,-1.2062430323299864,-6.0,-28.0
2026-04-07,PH,PARKER-HANNIFIN ,Industrials,912.1,0.0044,786.1,1009.29,-1.2964296738347574,47.0,0.0
2026-04-07,PNR,PENTAIR PUBLIC LIMITED COMPANY,Industrials,86.49,0.0078,76.01,92.0,-1.901996370235931,-5.0,25.0
2026-04-07,PWR,"QUANTA SERVICES, INC.",Industrials,554.38,-0.0111,501.21,639.51,1.601090840699642,43.0,-16.0
2026-04-07,ROK,"ROCKWELL AUTOMATION, INC.",Industrials,367.18,0.0059,325.69,394.19,-1.5360977415771946,-5.0,-62.0
2026-04-07,ROL,"ROLLINS, INC.",Industrials,54.13,0.0037,47.24,59.33,-1.3250000000000013,26.0,16.0
2026-04-07,RSG,"REPUBLIC SERVICES, INC.",Industrials,220.86,-0.0104,202.84,240.63,1.0971143174250817,-5.0,-10.0
2026-04-07,RTX,RTX ,Industrials,198.41,0.0112,179.7,210.74,-1.5174371451743704,4.0,-1.0
2026-04-07,SNA,SNAP-ON INC.,Industrials,366.27,0.0019,336.03,394.85,-1.0580825752274305,60.0,13.0
